X,Retailer.Id,Retailer.Name,Complete.Address.x,City,State.x,Zip,Zip.4,Status.Description,Acivation.Date,Total.sales,X2003,X2004,X2005,X2006,X2007,X2008,X2009,X2010,X2011,X2012,X2013,X2014,X2015,X2016,calctotal,MatchedAddress,County,Tract,Block,Long,Lat,calctotal2
12750,27094,Y&K PARTY STORE,5658 S DIVISION AVE,KENTWOOD,MI,49548,5754,Active,9/19/97,1876142.5,96962,139803.5,125162,108007,109960.5,142323,153612.5,168471,147881.5,124022.5,130271,147537.5,143632,138496.5,1876142.5,"5658 S Division Ave, KENTWOOD, MI, 49548",81,12902,2010,-85.6639,42.860703,1876.1425
12754,27098,7-ELEVEN 153H,4258 ALPINE AVE NW,COMSTOCK PARK,MI,49321,8909,Terminated,4/13/95,2391292,152495,262024.5,275310.5,238385,237338,198034,208157,208753,214069,208810.5,187915.5,NA,NA,NA,2391292,"4258 Alpine Ave NW, COMSTOCK PARK, MI, 49321",81,11406,1000,-85.68961,43.040752,2391.292
12756,27100,HUDSONVILLE PETRO INC #3,910 28TH ST SE,GRAND RAPIDS,MI,49508,1308,Deleted,2/13/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"910 28th St SE, GRAND RAPIDS, MI, 49508",81,4600,1004,-85.64439,42.912766,0
12760,27106,J&B SPARTYS PARTY STORE,466 E DIVISION ST,SPARTA,MI,49345,1339,Deleted,11/7/94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"466 E Division St, SPARTA, MI, 49345",81,10402,2002,-85.70196,43.160683,0
12761,27109,RIVERTOWN CAR WASH,2925 44TH ST SW,GRANDVILLE,MI,49418,2565,Terminated,9/3/97,832548.5,35236,62906,71230.5,71426,72012,62709,72637.5,73173,78292.5,84225.5,101901.5,46799,NA,NA,832548.5,"2925 44th St SW, GRANDVILLE, MI, 49418",81,13200,2004,-85.73689,42.884693,832.5485
12763,27112,JORGENSEN AMOCO FOODSHOP,470 E DIVISION ST,ROCKFORD,MI,49341,1347,Deleted,4/20/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"470 E Division St, ROCKFORD, MI, 49341",81,10700,1034,-85.5492,43.117393,0
12767,27123,CRYSTAL FLASH #27,4096 PLAINFIELD AVE NE,GRAND RAPIDS,MI,49525,1623,Deleted,11/1/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"4096 Plainfield Ave NE, GRAND RAPIDS, MI, 49525",81,11302,4000,-85.613686,43.037506,0
12768,27125,LATE STOP MARKET #2,3578 CLYDE PARK AVE SW,WYOMING,MI,49509,3526,Deleted,12/29/94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"3578 Clyde Park Ave SW, WYOMING, MI, 49509",81,13700,4000,-85.68501,42.899185,0
12779,27141,FOREST HILLS AUTO SVC,4608 CASCADE RD SE,GRAND RAPIDS,MI,49546,3718,Deleted,8/24/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"4608 Cascade Rd SE, GRAND RAPIDS, MI, 49546",81,11804,1019,-85.55534,42.94606,0
12785,27150,LOWELL FOOD MART,11630 FULTON ST E,LOWELL,MI,49331,9426,Deleted,2/28/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"11630 Fulton St E, LOWELL, MI, 49331",81,12004,4029,-85.38411,42.930004,0
12793,27161,GERKS PARTY STORE,1298 36TH ST SW,WYOMING,MI,49509,3468,Deleted,11/20/96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1298 36th St SW, WYOMING, MI, 49509",81,14000,1002,-85.69781,42.89885,0
12798,27179,T&J PARTY STORE,2882 SHAFFER SE,KENTWOOD,MI,49512,1706,Deleted,4/19/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2882 Shaffer Ave SE, KENTWOOD, MI, 49512",81,12608,1008,-85.5883,42.911327,0
12807,27194,CLARK #1481,501 44TH ST SW,WYOMING,MI,49548,0,Deleted,9/29/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"501 44th St SW, WYOMING, MI, 49548",81,14100,2024,-85.676956,42.884186,0
12810,27197,CLARK #1467,4315 CHICAGO DR,GRANDVILLE,MI,49418,1507,Deleted,9/29/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"4315 Chicago Dr SW, GRANDVILLE, MI, 49418",81,13000,3054,-85.77001,42.907265,0
12811,27198,CLARK #1341,1205 W FULTON,GRAND RAPIDS,MI,49504,0,Deleted,9/10/97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1205 W Fulton St, GRAND RAPIDS, MI, 49504",81,1900,3018,-85.697586,42.96381,0
12815,27203,CLARK #0477,2111 PLAINFIELD AVE NE,GRAND RAPIDS,MI,49505,4203,Deleted,9/29/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2111 Plainfield Ave NE, GRAND RAPIDS, MI, 49505",81,500,3020,-85.654594,43.001606,0
12816,27204,CLARK #0476,3470 S DIVISION,GRAND RAPIDS,MI,49548,0,Deleted,9/29/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"3470 S Division Ave, GRAND RAPIDS, MI, 49548",81,14200,1030,-85.66541,42.9011,0
12817,27205,CLARK #0475,755 MICHIGAN ST NE,GRAND RAPIDS,MI,49503,0,Deleted,9/29/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"755 Michigan St NE, GRAND RAPIDS, MI, 49503",81,2200,1024,-85.65034,42.970078,0
12818,27206,CLARK #0474,555 LEONARD ST NW,GRAND RAPIDS,MI,49504,4257,Deleted,9/29/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"555 Leonard St NW, GRAND RAPIDS, MI, 49504",81,800,1049,-85.681786,42.98504,0
12833,27222,JOE'S PARTY STORE,802 52ND ST SE,KENTWOOD,MI,49508,6002,Terminated,6/21/95,2058976.5,320988,546435.5,544851,520599,126103,NA,NA,NA,NA,NA,NA,NA,NA,NA,2058976.5,"802 52nd St SE, KENTWOOD, MI, 49508",81,12703,1003,-85.64508,42.8693,2058.9765
12835,27224,MOTHER HUBBARD #2,2871 E PARIS SE,KENTWOOD,MI,49512,1945,Terminated,6/23/95,2666763.5,215924.5,383419.5,352724.5,379115.5,327934.5,312991,318807.5,258666.5,117180,NA,NA,NA,NA,NA,2666763.5,"2871 E Paris Ave SE, KENTWOOD, MI, 49512",81,12608,1006,-85.56861,42.91148,2666.7635
12837,27227,28TH STREET FUEL MART IN,2411 28TH ST SE,GRAND RAPIDS,MI,49512,1614,Deleted,8/4/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2411 28th St SE, GRAND RAPIDS, MI, 49512",81,4400,4028,-85.60789,42.91265,0
12838,27228,WESTSIDE TRADING POST,913 BRIDGE ST NW,GRAND RAPIDS,MI,49504,0,Active,6/28/95,1746269,115828.5,186965,187089.5,174519.5,161024.5,144762.5,141099.5,129106,95328.5,79386,83934,90448.5,87383.5,69393.5,1746269,"913 Bridge St NW, GRAND RAPIDS, MI, 49504",81,1900,4017,-85.690254,42.97083,1746.269
12841,27233,MOTHER HUBBARD # 1,3151 BRETON RD SE,KENTWOOD,MI,49512,1768,Deleted,7/18/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"3151 Breton Rd SE, KENTWOOD, MI, 49512",81,4500,1016,-85.60772,42.90615,0
12842,27235,FAMILY FARE #254,1225 LEONARD ST NE,GRAND RAPIDS,MI,49505,5510,Deleted,7/18/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1225 Leonard St NE, GRAND RAPIDS, MI, 49505",81,1101,1019,-85.63913,42.98444,0
12843,27236,FAMILY FARE #256,4500 CLYDE PARK AVE SW,WYOMING,MI,49509,5111,Deleted,7/18/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"4500 Clyde Park Ave SW, WYOMING, MI, 49509",81,14502,3000,-85.68443,42.882126,0
12846,27241,SMOKERS EXPRESS OF WYOM,2240 28TH ST SW #C,WYOMING,MI,49509,2350,Deleted,9/19/97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2240 28th St SW, WYOMING, MI, 49519",81,13802,1001,-85.72111,42.91385,0
12848,27247,MEIJER # 15 GAS STATION,3000 WALKER AVE NW,GRAND RAPIDS,MI,49544,0,Active,6/28/97,3827636.5,146990.5,229475,242630.5,200531.5,279205.5,284495.5,263189,274179.5,354759.5,328225,283689,349833.5,341005,249427.5,3827636.5,"3000 Walker Ave NW, GRAND RAPIDS, MI, 49544",81,11500,3004,-85.7249,43.01826,3827.6365
12855,27257,EXIT 76 AUTO TRUCK PLAZA,460 76TH ST SW,BYRON CENTER,MI,49315,0,Active,10/4/95,6318910,156819,301210,354492.5,477197.5,440355,474815,481148,463179.5,379789,392969,503121,649466,707131,537217.5,6318910,"460 76th St SW, BYRON CENTER, MI, 49315",81,14602,4011,-85.674774,42.826275,6318.91
12856,27262,DUDLEY PARTY STORE,3418 PLAINFIELD AVE NE WEST,GRAND RAPIDS,MI,49525,2717,Terminated,10/27/95,1070999.5,123740,210370,193050,226350,241283,76206.5,NA,NA,NA,NA,NA,NA,NA,NA,1070999.5,"3418 Plainfield Ave NE, GRAND RAPIDS, MI, 49525",81,11801,1011,-85.63265,43.024994,1070.9995
12857,27263,PARAGON BOWLING CENTER,2425 S DIVISION AVE,GRAND RAPIDS,MI,49507,3464,Deleted,7/2/96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2425 Division Ave S, GRAND RAPIDS, MI, 49507",81,13600,1001,-85.666336,42.919933,0
12867,27275,COMSTOCK PARK FOODS,3934 W RIVER DR NE,COMSTOCK PARK,MI,49321,8998,Deleted,12/13/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"3934 W River Dr NE, COMSTOCK PARK, MI, 49321",81,11101,2031,-85.666,43.03369,0
12868,27276,GRATTAN GENERAL STORE,11767 NE OLD BELDING RD,BELDING,MI,48809,9311,Deleted,12/21/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"11767 NE Old Belding Rd, BELDING, MI, 48809",81,10902,1046,-85.378265,43.085136,0
12869,27277,FAMILY PARTY STORE,938 GRANDVILLE AVE SW,GRAND RAPIDS,MI,49503,5024,Deleted,12/21/95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"938 Grandville Ave SW, GRAND RAPIDS, MI, 49503",81,2600,3006,-85.68037,42.945675,0
12883,27303,RALPHS MARKET,655 LEONARD ST NW,GRAND RAPIDS,MI,49504,4247,Active,3/14/96,3755208,78747.5,177774.5,193210,242289,249068.5,294713,305784.5,311088,281751.5,274574.5,299964,364631,417038,264574,3755208,"655 Leonard St NW, GRAND RAPIDS, MI, 49504",81,800,2020,-85.68451,42.985134,3755.208
12904,27326,FRIENDLY FOOD SHOP #6,6799 CASCADE RD SE,GRAND RAPIDS,MI,49546,0,Deleted,9/19/97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"6799 Cascade Rd SE, GRAND RAPIDS, MI, 49546",81,12201,3012,-85.49885,42.91305,0
12911,27335,SAMI PARTY STORE,1499 WEALTHY SE,GRAND RAPIDS,MI,49506,2716,Deleted,11/21/96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1499 Wealthy St SE, GRAND RAPIDS, MI, 49506",81,2400,2011,-85.63289,42.95553,0
12912,27336,TOTAL PETRO 4266,2754 ALPINE AVE NW,GRAND RAPIDS,MI,49544,1963,Deleted,5/2/96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2754 Alpine Ave NW, GRAND RAPIDS, MI, 49544",81,11500,1058,-85.68875,43.012505,0
12915,27342,BURTON HEIGHTS FOODLAND,16 BURTON ST SW,GRAND RAPIDS,MI,49507,2917,Active,5/14/96,2401032,81294,166607,173725,207302,193552,177081.5,191713.5,189418,167836,170731.5,169647.5,189385.5,200260.5,122478,2401032,"16 Burton St SW, GRAND RAPIDS, MI, 49507",81,4000,1000,-85.6672,42.92755,2401.032
12919,27351,HUCKS CORNERS INC,2371 17 MILE RD,CEDAR SPRINGS,MI,49319,9466,Terminated,5/31/96,1790431,456970,848509.5,474024.5,10927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1790431,"2371 17 Mile Rd NE, CEDAR SPRINGS, MI, 49319",81,10302,1045,-85.61163,43.219566,1790.431
12924,27358,ROCKFORD GENERAL STORE,28 N MAIN ST,ROCKFORD,MI,49341,1218,Deleted,6/27/97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"28 N Main St NE, ROCKFORD, MI, 49341",81,10700,2040,-85.55952,43.120113,0
12931,27371,PETRO EXPRESS,335 BURTON ST SW,GRAND RAPIDS,MI,49507,2382,Deleted,7/19/96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"335 Burton St SW, GRAND RAPIDS, MI, 49507",81,3800,3019,-85.67484,42.927677,0
12937,27383,DONG HAE CORPORATION,704 STOCKING AVE NW,GRAND RAPIDS,MI,49504,5121,Deleted,8/20/96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"704 Stocking Ave NW, GRAND RAPIDS, MI, 49504",81,1600,3014,-85.68877,42.976517,0
12941,27388,AMOCO GAS N GO #5474,1169 E BELTLINE AVE NE,GRAND RAPIDS,MI,49525,5805,Terminated,9/26/96,643547.5,36601.5,63051,62680.5,63820,77692.5,82158,97091.5,105886,54566.5,NA,NA,NA,NA,NA,643547.5,"1169 E Beltline Ave NE, GRAND RAPIDS, MI, 49525",81,11803,2003,-85.590775,42.983727,643.5475
12943,27390,BP GAS N GO #5878,3935 28TH ST SW,GRANDVILLE,MI,49418,1318,Terminated,9/26/96,367527.5,17712,37761.5,60689.5,68389.5,77731,78071.5,27172.5,NA,NA,NA,NA,NA,NA,NA,367527.5,"3935 28th St SW, GRANDVILLE, MI, 49418",81,13000,3031,-85.76263,42.91367,367.5275
12944,27392,AMOCO GAS N GO #0097,800 BURTON ST SW,WYOMING,MI,49509,1404,Terminated,9/26/96,660889,51256,61715,101846,124117,159590,125379,36986,NA,NA,NA,NA,NA,NA,NA,660889,"800 Burton St SW, WYOMING, MI, 49509",81,13500,2000,-85.686264,42.927906,660.889
12945,27393,STOCKBRIDGE LIQ TAKE-OUT,634 BRIDGE ST NW,GRAND RAPIDS,MI,49504,5334,Deleted,8/28/96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"634 Bridge St NW, GRAND RAPIDS, MI, 49504",81,1900,4027,-85.68412,42.970665,0
12963,27417,PLAINFIELD PARTY STORE,4460 PLAINFIELD AVE NE,GRAND RAPIDS,MI,49525,1616,Terminated,10/31/96,78746,8350,14800,16600,9700,15066.5,13279.5,950,NA,NA,NA,NA,NA,NA,NA,78746,"4460 Plainfield Ave NE, GRAND RAPIDS, MI, 49525",81,11301,3008,-85.60698,43.043617,78.746
12967,27421,MITI MINI SUPERMARKET,1210 GIDDINGS AVE SE,GRAND RAPIDS,MI,49506,3214,Deleted,11/7/96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1210 Giddings Ave SE, GRAND RAPIDS, MI, 49506",81,3400,1007,-85.63465,42.94082,0
12970,27424,PHILLIP 66,3080 28TH ST SE,GRAND RAPIDS,MI,49512,1647,Deleted,11/13/96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"3080 28th St SE, GRAND RAPIDS, MI, 49512",81,12607,1000,-85.59063,42.91251,0
12971,27425,CRYSTAL FLASH #28,1300 BURTON ST SW,WYOMING,MI,49509,1443,Deleted,11/18/96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"1300 Burton St SW, WYOMING, MI, 49509",81,13500,1004,-85.698685,42.92804,0
12974,27430,THE BERE STORE INC,259 FRANKLIN ST SE,GRAND RAPIDS,MI,49507,1172,Deleted,11/19/96,495967.5,195696.5,300271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495967.5,"259 Franklin St SE, GRAND RAPIDS, MI, 49507",81,2900,2006,-85.66228,42.948635,495.9675
12975,27431,OGIES PARTY STORE,435 N PARK ST NE,GRAND RAPIDS,MI,49525,2541,Terminated,11/20/96,2407327,147582.5,229777,234585,273243,327099.5,366667,395153.5,329988,103231.5,NA,NA,NA,NA,NA,2407327,"435 N Park St NE, GRAND RAPIDS, MI, 49525",81,100,2002,-85.66045,43.022438,2407.327
12982,27439,QUICK MART,3830 CHICAGO DR SW,GRANDVILLE,MI,49418,1360,Terminated,12/2/96,522056,75391,136853.5,123518.5,128492.5,57800.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,522056,"3830 Chicago Dr SW, GRANDVILLE, MI, 49418",81,13000,2015,-85.75879,42.911045,522.056
12984,27445,RIORDANS PARTY STORE,1701 MADISON AVE SE,GRAND RAPIDS,MI,49507,2517,Terminated,12/11/96,2822457.5,263934,418032.5,406429.5,414447.5,320105,305097,282442,318028,93942,NA,NA,NA,NA,NA,2822457.5,"1701 Madison Ave SE, GRAND RAPIDS, MI, 49507",81,3700,1012,-85.65836,42.932713,2822.4575
12988,27449,TILLIES MARKET INC,1702 MONROE AVE NW,GRAND RAPIDS,MI,49505,4661,Terminated,12/21/96,5873541,355843.5,580010.5,611559,612964.5,595705.5,514793.5,506124,553756,804908.5,725801,12075,NA,NA,NA,5873541,"1702 Monroe Ave NW, GRAND RAPIDS, MI, 49505",81,900,2013,-85.67049,42.993813,5873.541
12991,27452,ADMIRAL PETROLEUM CO #35,194 S MAIN STREET,CEDAR SPRINGS,MI,49319,0,Active,9/17/97,2183018,56618,126121.5,133699,156248.5,158079.5,153565,155272,156218.5,158667.5,138009.5,160900,199479,247895.5,182244.5,2183018,"194 S Main, CEDAR SPRINGS, MI, 49319",81,10200,1045,-85.551155,43.220448,2183.018
12993,27455,LOG CABIN GROCERY,12798 OLD 14 MILE RD,GREENVILLE,MI,48838,9007,Terminated,1/4/97,2230086,100408,173822.5,171520.5,149934.5,170677,170495,213881,191892,177059,164753,219110.5,259963.5,66569.5,NA,2230086,"12798 Old 14 Mile Rd NE, GREENVILLE, MI, 48838",81,10802,2046,-85.35303,43.176414,2230.086
12995,27458,BIG APPLE MART,7101 S DIVISION AVE,GRAND RAPIDS,MI,49548,7131,Deleted,1/8/97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"7101 S Division Ave, GRAND RAPIDS, MI, 49548",81,14701,3049,-85.66365,42.834763,0
13000,27464,DRY RUN INC,104 17 MILE RD,CEDAR SPRINGS,MI,49319,9435,Terminated,1/23/97,1127985.5,59729.5,101143.5,105838.5,167617,150207,148914,144551,138665,111320,NA,NA,NA,NA,NA,1127985.5,"104 17 Mile Rd NE, CEDAR SPRINGS, MI, 49319",81,10301,2068,-85.668450000000007,43.219654,1127.9855
13012,27478,GRANDVILLE SHELL #4850,3960 28TH ST SW,GRANDVILLE,MI,49418,1385,Terminated,1/31/97,596675.5,60055.5,100514,76064.5,64196,88812.5,78133.5,81259,47640.5,NA,NA,NA,NA,NA,NA,596675.5,"3960 28th St SW, GRANDVILLE, MI, 49418",81,13000,3030,-85.76313,42.913666,596.6755
13013,27479,ALPINE/COV'Y SHELL #4020,3287 ALPINE AVE NW,WALKER,MI,49504,1670,Deleted,1/31/97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"3287 Alpine Ave NW, WALKER, MI, 49544",81,11500,4001,-85.68908,43.02249,0
13014,27480,54TH/DIVIS'N SHELL #4200,5381 S DIVISION AVE,GRAND RAPIDS,MI,49548,5607,Terminated,2/1/97,2218102,107271,256765,291485.5,302483.5,311025,347870,373261.5,227940.5,NA,NA,NA,NA,NA,NA,2218102,"5381 S Division Ave, GRAND RAPIDS, MI, 49548",81,14300,2011,-85.66413,42.866398,2218.102
13015,27482,MONROE/ANN SHELL #4620,1801 MONROE AVE NW,GRAND RAPIDS,MI,49505,6240,Terminated,2/1/97,1231890.5,68576,151533.5,166250,200642,179232.5,170976,184461.5,110219,NA,NA,NA,NA,NA,NA,1231890.5,"1801 Monroe Ave NW, GRAND RAPIDS, MI, 49505",81,900,1006,-85.67038,42.99828,1231.8905
13016,27483,28TH/BRETON SHELL #4830,2363 28TH ST SE,GRAND RAPIDS,MI,49508,1561,Terminated,1/31/97,1355298,91275.5,142448.5,162108.5,183518,193970,202980,233686.5,145311,NA,NA,NA,NA,NA,NA,1355298,"2363 28th St SE, GRAND RAPIDS, MI, 49508",81,4300,3009,-85.60865,42.91265,1355.298
13019,27487,HALFWAY RESTAURANT,10792 14 MILE RD NE,ROCKFORD,MI,49341,9527,Deleted,2/12/97,8450,8450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8450,"10792 14 Mile Rd NE, ROCKFORD, MI, 49341",81,10802,1040,-85.40315,43.17635,8.45
13021,27489,BUTTERWORTH PARTY STORE,944 BUTTERWORTH ST SW,GRAND RAPIDS,MI,49504,6271,Deleted,2/21/97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"944 Butterworth St SW, GRAND RAPIDS, MI, 49504",81,2700,2020,-85.691414,42.958473,0
13022,27490,LEONARD STREET SHELL,747 LEONARD ST NW,GRAND RAPIDS,MI,49504,4252,Deleted,2/21/97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"747 Leonard St NW, GRAND RAPIDS, MI, 49504",81,800,2018,-85.687164,42.985226,0
13023,27491,LOWELL BP PETRO & PANTRY,403 W MAIN ST,LOWELL,MI,49331,1616,Active,2/20/97,1648564,37100,59909.5,90868,142082,133963,187943,194697,168600.5,186490,136691.5,108179,33228.5,87291.5,81520.5,1648564,"403 W Main St SE, LOWELL, MI, 49331",81,12004,2024,-85.34194,42.933605,1648.564
13024,27492,DUTHLER'S #537 FAMILY FOODS,648 BRIDGE ST NW,GRAND RAPIDS,MI,49504,5334,Active,2/26/97,4540189.5,156888,394807,411752,420498,391998.5,369067.5,275938.5,263838.5,255760.5,240279,303741,375530,422129,257962,4540189.5,"648 Bridge St NW, GRAND RAPIDS, MI, 49504",81,1900,4027,-85.68434,42.97067,4540.1895
13025,27495,HALL STREET PARTY STORE,110 HALL ST SW,GRAND RAPIDS,MI,49507,1032,Active,9/18/97,3470503.5,172042.5,274125,218666,254718,280128.5,267214.5,232686.5,224107,199518,225418.5,275898,297241.5,307394,241345.5,3470503.5,"110 Hall St SW, GRAND RAPIDS, MI, 49507",81,3600,2006,-85.67027,42.9415,3470.5035
13026,27496,ADMIRAL TOBACCO CO #38,3676 PLAINFIELD AVE NE,GRAND RAPIDS,MI,49525,2402,Active,3/11/97,1337018,27379,57784,62041,62643,79717.5,78429,103389,113186,123999.5,130728,141262.5,146139.5,122626,87694,1337018,"3676 Plainfield Ave NE, GRAND RAPIDS, MI, 49525",81,11302,4008,-85.6299,43.030125,1337.018
13027,27497,ADMIRAL TOBACCO CO #41,1851 44TH ST SWSUITE K,WYOMING,MI,49509,5005,Terminated,5/19/97,582279,2450,4850,11450,25094.5,47031.5,57250.5,47301.5,49425,48391,53238.5,53745.5,77112.5,66712.5,38226,582279,"1851 44th St SW, WYOMING, MI, 49509",81,13900,3008,-85.70964,42.884506,582.279
13028,27498,ADMIRAL TOBACCO CO #39,2333 44TH ST SE,GRAND RAPIDS,MI,49508,5015,Active,3/17/97,2029967,7950,16400,42776,78358.5,105088,124150.5,112491,130177,154039.5,171834.5,209161,289469.5,336431.5,251640,2029967,"2333 44th St SE, GRAND RAPIDS, MI, 49508",81,4500,4016,-85.608154,42.88374,2029.967
13029,27499,ADMIRAL TOBACCO CO #40,3896 LAKE MICHIGAN DR NW,WALKER,MI,49544,0,Active,3/17/97,748884.5,7300,14600,18600,30284,38104,43310.5,40749,62500,74297,85675,99502.5,92726,90530,50706.5,748884.5,"3896 Lake Michigan Dr NW, WALKER, MI, 49544",81,11702,2001,-85.7651,42.972164,748.8845
13036,27510,SMOKERS EXPRESS-G RAPIDS,3927 28TH ST SE,GRAND RAPIDS,MI,49512,1800,Deleted,4/7/97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"3927 28th St SE, GRAND RAPIDS, MI, 49512",81,12606,4019,-85.570015,42.91255,0
13038,27512,EASTERN AVE MOBIL MART,3260 EASTERN AVE SE,GRAND RAPIDS,MI,49508,2403,Deleted,4/12/97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"3260 Eastern Ave SE, GRAND RAPIDS, MI, 49508",81,4600,1011,-85.64662,42.904568,0
13043,27519,RALPHS FOOD MARKET,4365 LAKE MICHIGAN DR,GRAND RAPIDS,MI,49544,4544,Deleted,4/22/97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"4365 Lake Michigan Dr NW, GRAND RAPIDS, MI, 49544",81,11701,2021,-85.77566,42.972294,0
13045,27522,FAMILY FARE #261,3075 30TH ST SW,GRANDVILLE,MI,49418,1192,Deleted,4/23/97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"3075 30th St SW, GRANDVILLE, MI, 49418",81,13000,2001,-85.74204,42.910297,0
13046,27523,FAMILY FARE #265,6127 KALAMAZOO AVE SE,KENTWOOD,MI,49508,7019,Deleted,4/23/97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"6127 Kalamazoo Ave SE, KENTWOOD, MI, 49508",81,14804,1000,-85.62488,42.85261,0
13047,27524,BELMONT GROCERY,6284 BELMONT AVE NE,BELMONT,MI,49306,9701,Terminated,4/23/97,2128459.5,125295,203140,204908.5,185287,190492.5,191143,194864,180975,199230.5,177817.5,204359,70947.5,NA,NA,2128459.5,"6284 Belmont Ave NE, BELMONT, MI, 49306",81,11001,2019,-85.60933,43.07712,2128.4595
13048,27526,FAMILY FARE 0636,5241 NORTHLAND DR NE,GRAND RAPIDS,MI,49525,1041,Active,4/23/97,2426778,67970,135844,140835.5,155751.5,163366.5,186846.5,202020,191129,192196,187680,211517.5,214919.5,203947,172755,2426778,"5241 Northland Dr NE, GRAND RAPIDS, MI, 49525",81,11301,1013,-85.57987,43.05593,2426.778
13049,27527,FAMILY FARE 0637,6797 CASCADE RD SE,GRAND RAPIDS,MI,49546,6849,Terminated,4/22/97,233571.5,4950,14950,12600,15066,25697,39860.5,42929.5,36906.5,37935,2677,NA,NA,NA,NA,233571.5,"6797 Cascade Rd SE, GRAND RAPIDS, MI, 49546",81,12201,3012,-85.49886,42.913067,233.5715
